Intergenic Region	Chr	Start	End	Left Feature	Right Feature	Left Common Name	Right Common Name	TPH	Log TPH	TPH BS	Log TPH BS	CHG pvalue	Poisson pvalue	Background Hops	Experiment Hops	Fraction Background	Fraction Experiment	EB ratio	Background Hops Lax	Experiment Hops Lax	TPH Lax	TPH Lax BS	CHG pvalue Lax	Poisson pvalue Lax
Chr10: 649133-649767	10.0	649133.0	649767.0	YJR121W	YJR122W	ATP2	IBA57	4.377325454147516	2.1300496523410009	0		0.97708100388288477	0.91926413908016924	18	1	0.00017320682819807164	4.377325454147516e-05	0.2527224532477323	20	1	4.377325454147516	0	0.98459829568175972	0.94355075387568077
Chr10: 651260-651892	10.0	651260.0	651892.0	YJR122W	YJR123W	IBA57	RPS5	4.377325454147516	2.1300496523410009	0		0.83278145560234917	0.58267979204482079	8	1	7.698081253247628e-05	4.377325454147516e-05	0.5686255198073977	12	1	4.377325454147516	0	0.92448070289537787	0.7753033999211334
Chr14: 57573-58155	14.0	57573.0	58155.0	YNL307C	YNL306W	MCK1	MRPS18	4.377325454147516	2.1300496523410009	0		0.83278145560234917	0.58267979204482079	8	1	7.698081253247628e-05	4.377325454147516e-05	0.5686255198073977	10	1	4.377325454147516	0	0.8876242261721411	0.69118501249094
Chr11: 270294-271522	11.0	270294.0	271522.0	YKL091C	YKL090W	YKL091C	CUE2	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	13	2	8.754650908295032	0	0.78188106382113887	0.58962706223393935
Chr14: 55896-56446	14.0	55896.0	56446.0	YNL308C	YNL307C	KRI1	MCK1	4.377325454147516	2.1300496523410009	0		0.8876242261721411	0.69118501249094	10	1	9.622601566559535e-05	4.377325454147516e-05	0.45490041584591817	12	1	4.377325454147516	0	0.92448070289537787	0.7753033999211334
Chr10: 672659-672982	10.0	672659.0	672982.0	YJR132W	YJR133W	NMD5	XPT1	4.377325454147516	2.1300496523410009	0		0.90787750452938942	0.73609323778176849	11	1	0.00010584861723215488	4.377325454147516e-05	0.41354583258719835	17	1	4.377325454147516	0	0.97204188636487943	0.90370195469653292
Chr10: 675843-676050	10.0	675843.0	676050.0	YJR134C	YJR135C	SGM1	MCM22	4.377325454147516	2.1300496523410009	3.4150652974915623	1.7719131637178958	0.32794964639870072	0.066946148252559623	1	1	9.622601566559535e-06	4.377325454147516e-05	4.549004158459182	2	1	4.377325454147516	2.4528051408356086	0.44906344231068585	0.13512457167239489
Chr2: 290350-290681	2.0	290350.0	290681.0	YBR024W	YBR025C	SCO2	OLA1	4.377325454147516	2.1300496523410009	2.4528051408356086	1.2944326258578061	0.44906344231068585	0.13512457167239489	2	1	1.924520313311907e-05	4.377325454147516e-05	2.274502079229591	6	4	17.509301816590064	11.735740876654344	0.088649797827398014	0.019482955481739284
Chr16: 304013-304386	16.0	304013.0	304386.0	YPL131W	YPL130W	RPL5	SPO19	4.377325454147516	2.1300496523410009	0.5282848275237018	-0.920612118975209	0.62974674400036457	0.29338945542865491	4	1	3.849040626623814e-05	4.377325454147516e-05	1.1372510396147955	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr10: 695687-698317	10.0	695687.0	698317.0	YJR140C	YJR143C	HIR3	PMT4	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	14	1	4.377325454147516	0	0.94924951819702708	0.83865419100121585
Chr15: 894089-894621	15.0	894089.0	894621.0	YOR307C	YOR308C	SLY41	SNU66	4.377325454147516	2.1300496523410009	0		0.8876242261721411	0.69118501249094	10	1	9.622601566559535e-05	4.377325454147516e-05	0.45490041584591817	10	1	4.377325454147516	0	0.8876242261721411	0.69118501249094
Chr2: 429095-429542	2.0	429095.0	429542.0	YBR092C	YBR093C	PHO3	PHO5	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr2: 427478-427692	2.0	427478.0	427692.0	YBR091C	YBR092C	MRS5	PHO3	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	7	1	4.377325454147516	0	0.79601925183977018	0.51870701177345757
Chr10: 709698-712246	10.0	709698.0	712246.0	YJR150C	YJR151C	DAN1	DAN4	4.377325454147516	2.1300496523410009	0		0.86291846980619669	0.64014703695971242	9	1	8.660341409903582e-05	4.377325454147516e-05	0.5054449064954646	13	1	4.377325454147516	0	0.93809162123314072	0.80931552439233112
Chr4: 1090077-1090431	4.0	1090077.0	1090431.0	YDR313C	YDR314C	PIB1	RAD34	4.377325454147516	2.1300496523410009	1.4905449841796554	0.5758399160694978	0.54835145498593385	0.2127311156747701	3	1	2.8867804699678606e-05	4.377325454147516e-05	1.5163347194863939	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr14: 34234-34695	14.0	34234.0	34695.0	YNL322C	YNL321W	KRE1	VNX1	4.377325454147516	2.1300496523410009	0		0.79601925183977018	0.51870701177345757	7	1	6.735821096591675e-05	4.377325454147516e-05	0.6498577369227402	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr14: 31377-31943	14.0	31377.0	31943.0	YNL325C	YNL323W	FIG4	LEM3	4.377325454147516	2.1300496523410009	0		0.83278145560234917	0.58267979204482079	8	1	7.698081253247628e-05	4.377325454147516e-05	0.5686255198073977	8	1	4.377325454147516	0	0.83278145560234917	0.58267979204482079
Chr14: 366414-366743	14.0	366414.0	366743.0	YNL138W-A	YNL138W	YSF3	SRV2	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	13	1	4.377325454147516	0	0.93809162123314072	0.80931552439233112
Chr4: 1245751-1246077	4.0	1245751.0	1246077.0	YDR385W	YDR386W	EFT2	MUS81	4.377325454147516	2.1300496523410009	2.4528051408356086	1.2944326258578061	0.44906344231068585	0.13512457167239489	2	1	1.924520313311907e-05	4.377325454147516e-05	2.274502079229591	2	1	4.377325454147516	2.4528051408356086	0.44906344231068585	0.13512457167239489
Chr16: 713026-716154	16.0	713026.0	716154.0	YPR088C	YPR091C	SRP54	YPR091C	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	14	1	4.377325454147516	0	0.94924951819702708	0.83865419100121585
Chr11: 98162-98726	11.0	98162.0	98726.0	YKL184W	YKL183W	SPE1	LOT5	4.377325454147516	2.1300496523410009	0		0.98121191298508148	0.93243440615694151	19	1	0.00018282942976463116	4.377325454147516e-05	0.23942127149785167	25	2	8.754650908295032	0	0.96757853801215821	0.92299322220937374
Chr9: 348502-349119	9.0	348502.0	349119.0	YIL004C	YIL003W	BET1	CFD1	4.377325454147516	2.1300496523410009	0		0.79601925183977018	0.51870701177345757	7	1	6.735821096591675e-05	4.377325454147516e-05	0.6498577369227402	10	2	8.754650908295032	0	0.66483816406660046	0.42984267826500644
Chr11: 106831-107321	11.0	106831.0	107321.0	YKL182W	YKL181W	FAS1	PRS1	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	14	1	4.377325454147516	0	0.94924951819702708	0.83865419100121585
Chr4: 1126014-1126266	4.0	1126014.0	1126266.0	YDR328C	YDR329C	SKP1	PEX3	4.377325454147516	2.1300496523410009	0.5282848275237018	-0.920612118975209	0.62974674400036457	0.29338945542865491	4	1	3.849040626623814e-05	4.377325454147516e-05	1.1372510396147955	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr4: 1178168-1178660	4.0	1178168.0	1178660.0	YDR350C	YDR351W	ATP22	SBE2	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr9: 403488-403656	9.0	403488.0	403656.0	YIR024C	YIR025W	YIR024C	MND2	4.377325454147516	2.1300496523410009	3.4150652974915623	1.7719131637178958	0.32794964639870072	0.066946148252559623	1	1	9.622601566559535e-06	4.377325454147516e-05	4.549004158459182	1	1	4.377325454147516	3.4150652974915623	0.32794964639870072	0.066946148252559623
Chr9: 402686-402838	9.0	402686.0	402838.0	YIR023W	YIR024C	DAL81	YIR024C	4.377325454147516	2.1300496523410009	4.377325454147516	2.1300496523410009	0.18021251565453766	0.017523096306421793	0	1	0.0	4.377325454147516e-05		2	2	8.754650908295032	6.830130594983125	0.15119940355292605	0.027213873142093892
Chr4: 1168654-1169173	4.0	1168654.0	1169173.0	YDR346C	YDR347W	SVF1	MRP1	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr9: 398382-398730	9.0	398382.0	398730.0	YIR021W	YIR022W	MRS1	SEC11	4.377325454147516	2.1300496523410009	0		0.79601925183977018	0.51870701177345757	7	1	6.735821096591675e-05	4.377325454147516e-05	0.6498577369227402	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr11: 162340-163647	11.0	162340.0	163647.0	YKL154W	YKL152C	SRP102	GPM1	4.377325454147516	2.1300496523410009	0		0.97204188636487943	0.90370195469653292	17	1	0.0001635842266315121	4.377325454147516e-05	0.26758847990936363	21	1	4.377325454147516	0	0.98737433544234576	0.95291092868911387
Chr2: 362512-364785	2.0	362512.0	364785.0	YBR060C	YBR061C	ORC2	TRM7	4.377325454147516	2.1300496523410009	0		0.8876242261721411	0.69118501249094	10	1	9.622601566559535e-05	4.377325454147516e-05	0.45490041584591817	13	2	8.754650908295032	0	0.78188106382113887	0.58962706223393935
Chr13: 865349-865558	13.0	865349.0	865558.0	YMR299C	YMR300C	DYN3	ADE4	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr15: 925037-925718	15.0	925037.0	925718.0	YOR324C	YOR326W	FRT1	MYO2	4.377325454147516	2.1300496523410009	0		0.99151556519098116	0.96736932213100246	23	1	0.0002213198360308693	4.377325454147516e-05	0.19778278949822528	24	1	4.377325454147516	0	0.99304485606512427	0.97288845110115085
Chr9: 350000-350588	9.0	350000.0	350588.0	YIL003W	YIL002C	CFD1	INP51	4.377325454147516	2.1300496523410009	0		0.90787750452938942	0.73609323778176849	11	1	0.00010584861723215488	4.377325454147516e-05	0.41354583258719835	13	1	4.377325454147516	0	0.93809162123314072	0.80931552439233112
Chr9: 393672-397291	9.0	393672.0	397291.0	YIR019C	YIR021W	MUC1	MRS1	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	14	2	8.754650908295032	0	0.81204520308048889	0.636054453690582
Chr5: 39537-40046	5.0	39537.0	40046.0	YEL061C	YEL060C	CIN8	PRB1	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	14	1	4.377325454147516	0	0.94924951819702708	0.83865419100121585
Chr4: 1194878-1195405	4.0	1194878.0	1195405.0	YDR359C	YDR361C	EAF1	BCP1	4.377325454147516	2.1300496523410009	0		0.98965003315478839	0.96077514915354278	22	1	0.00021169723446430976	4.377325454147516e-05	0.20677291629359917	23	1	4.377325454147516	0	0.99151556519098116	0.96736932213100246
Chr4: 1153621-1154211	4.0	1153621.0	1154211.0	YDR341C	YDR342C	YDR341C	HXT7	4.377325454147516	2.1300496523410009	0.5282848275237018	-0.920612118975209	0.62974674400036457	0.29338945542865491	4	1	3.849040626623814e-05	4.377325454147516e-05	1.1372510396147955	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr4: 1147174-1149946	4.0	1147174.0	1149946.0	YDR337W	YDR339C	MRPS28	FCF1	4.377325454147516	2.1300496523410009	0		0.93809162123314072	0.80931552439233112	13	1	0.00012509382036527395	4.377325454147516e-05	0.3499233968045524	13	1	4.377325454147516	0	0.93809162123314072	0.80931552439233112
Chr11: 204897-205351	11.0	204897.0	205351.0	YKL127W	YKL126W	PGM1	YPK1	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	7	1	4.377325454147516	0	0.79601925183977018	0.51870701177345757
Chr5: 42624-43252	5.0	42624.0	43252.0	YEL059C-A	YEL058W	SOM1	PCM1	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	20	1	4.377325454147516	0	0.98459829568175972	0.94355075387568077
Chr4: 1144837-1146314	4.0	1144837.0	1146314.0	YDR335W	YDR337W	MSN5	MRPS28	4.377325454147516	2.1300496523410009	0		0.86291846980619669	0.64014703695971242	9	1	8.660341409903582e-05	4.377325454147516e-05	0.5054449064954646	11	1	4.377325454147516	0	0.90787750452938942	0.73609323778176849
Chr11: 185686-185962	11.0	185686.0	185962.0	YKL138C	YKL137W	MRPL31	CMC1	4.377325454147516	2.1300496523410009	3.4150652974915623	1.7719131637178958	0.32794964639870072	0.066946148252559623	1	1	9.622601566559535e-06	4.377325454147516e-05	4.549004158459182	1	1	4.377325454147516	3.4150652974915623	0.32794964639870072	0.066946148252559623
Chr4: 167255-167715	4.0	167255.0	167715.0	YDL164C	YDL161W	CDC9	ENT1	4.377325454147516	2.1300496523410009	0		0.96589489530039996	0.8853678092038948	16	1	0.00015396162506495255	4.377325454147516e-05	0.28431275990369886	17	1	4.377325454147516	0	0.97204188636487943	0.90370195469653292
Chr5: 53218-53901	5.0	53218.0	53901.0	YEL054C	YEL053C	RPL12A	MAK10	4.377325454147516	2.1300496523410009	0		0.98737433544234576	0.95291092868911387	21	1	0.00020207463289775024	4.377325454147516e-05	0.2166192456409134	23	1	4.377325454147516	0	0.99151556519098116	0.96736932213100246
Chr2: 353291-353670	2.0	353291.0	353670.0	YBR057C	YBR058C	MUM2	UBP14	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr16: 653659-654163	16.0	653659.0	654163.0	YPR042C	YPR043W	PUF2	RPL43A	4.377325454147516	2.1300496523410009	0		0.90787750452938942	0.73609323778176849	11	1	0.00010584861723215488	4.377325454147516e-05	0.41354583258719835	18	1	4.377325454147516	0	0.97708100388288477	0.91926413908016924
Chr9: 362921-363218	9.0	362921.0	363218.0	YIR003W	YIR004W	YIR003W	DJP1	4.377325454147516	2.1300496523410009	0.5282848275237018	-0.920612118975209	0.62974674400036457	0.29338945542865491	4	1	3.849040626623814e-05	4.377325454147516e-05	1.1372510396147955	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr11: 217962-218214	11.0	217962.0	218214.0	YKL120W	YKL119C	OAC1	VPH2	4.377325454147516	2.1300496523410009	1.4905449841796554	0.5758399160694978	0.54835145498593385	0.2127311156747701	3	1	2.8867804699678606e-05	4.377325454147516e-05	1.5163347194863939	4	1	4.377325454147516	0.5282848275237018	0.62974674400036457	0.29338945542865491
Chr4: 229431-229906	4.0	229431.0	229906.0	YDL130W-A	YDL130W	STF1	RPP1B	4.377325454147516	2.1300496523410009	0		0.98737433544234576	0.95291092868911387	21	1	0.00020207463289775024	4.377325454147516e-05	0.2166192456409134	22	1	4.377325454147516	0	0.98965003315478839	0.96077514915354278
Chr4: 1129370-1129584	4.0	1129370.0	1129584.0	YDR330W	YDR331W	UBX5	GPI8	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr14: 339349-339614	14.0	339349.0	339614.0	YNL159C	YNL158W	ASI2	PGA1	4.377325454147516	2.1300496523410009	0		0.86291846980619669	0.64014703695971242	9	1	8.660341409903582e-05	4.377325454147516e-05	0.5054449064954646	10	1	4.377325454147516	0	0.8876242261721411	0.69118501249094
Chr14: 332156-332599	14.0	332156.0	332599.0	YNL162W	YNL161W	RPL42A	CBK1	4.377325454147516	2.1300496523410009	0		0.90787750452938942	0.73609323778176849	11	1	0.00010584861723215488	4.377325454147516e-05	0.41354583258719835	12	1	4.377325454147516	0	0.92448070289537787	0.7753033999211334
Chr4: 1104945-1106093	4.0	1104945.0	1106093.0	YDR318W	YDR320C	MCM21	SWA2	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	13	2	8.754650908295032	0	0.78188106382113887	0.58962706223393935
Chr4: 1108496-1108700	4.0	1108496.0	1108700.0	YDR320C-A	YDR321W	DAD4	ASP1	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr11: 233535-234070	11.0	233535.0	234070.0	YKL109W	YKL108W	HAP4	SLD2	4.377325454147516	2.1300496523410009	0		0.97708100388288477	0.91926413908016924	18	1	0.00017320682819807164	4.377325454147516e-05	0.2527224532477323	21	1	4.377325454147516	0	0.98737433544234576	0.95291092868911387
Chr15: 930442-930731	15.0	930442.0	930731.0	YOR326W	YOR327C	MYO2	SNC2	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	11	2	8.754650908295032	0	0.70863912413576813	0.48610769853464131
Chr4: 1112291-1112478	4.0	1112291.0	1112478.0	YDR322C-A	YDR323C	TIM11	PEP7	4.377325454147516	2.1300496523410009	0		0.8876242261721411	0.69118501249094	10	1	9.622601566559535e-05	4.377325454147516e-05	0.45490041584591817	13	1	4.377325454147516	0	0.93809162123314072	0.80931552439233112
Chr4: 169079-170411	4.0	169079.0	170411.0	YDL161W	YDL160C	ENT1	DHH1	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr4: 1226529-1226815	4.0	1226529.0	1226815.0	YDR375C	YDR376W	BCS1	ARH1	4.377325454147516	2.1300496523410009	0		0.79601925183977018	0.51870701177345757	7	1	6.735821096591675e-05	4.377325454147516e-05	0.6498577369227402	10	2	8.754650908295032	0	0.66483816406660046	0.42984267826500644
Chr13: 895425-896913	13.0	895425.0	896913.0	YMR309C	YMR311C	NIP1	GLC8	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr5: 23231-26667	5.0	23231.0	26667.0	YEL069C	YEL066W	HXT13	HPA3	4.377325454147516	2.1300496523410009	0		0.99947504845394053	0.99775718239544731	37	1	0.0003560362579627028	4.377325454147516e-05	0.12294605833673464	41	1	4.377325454147516	0	0.99976296890662009	0.99898137742531534
Chr13: 892220-892987	13.0	892220.0	892987.0	YMR308C	YMR309C	PSE1	NIP1	4.377325454147516	2.1300496523410009	0		0.92448070289537787	0.7753033999211334	12	1	0.00011547121879871442	4.377325454147516e-05	0.37908367987159847	15	1	4.377325454147516	0	0.95839647253707738	0.86383936940208317
Chr11: 117991-118798	11.0	117991.0	118798.0	YKL176C	YKL175W	LST4	ZRT3	4.377325454147516	2.1300496523410009	0		0.99976296890662009	0.99898137742531534	41	1	0.0003945266642289409	4.377325454147516e-05	0.11095132093802883	45	1	4.377325454147516	0	0.9998929764477078	0.99954080061745187
Chr15: 905797-906233	15.0	905797.0	906233.0	YOR315W	YOR316C	SFG1	COT1	4.377325454147516	2.1300496523410009	1.4905449841796554	0.5758399160694978	0.54835145498593385	0.2127311156747701	3	1	2.8867804699678606e-05	4.377325454147516e-05	1.5163347194863939	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr9: 410372-410804	9.0	410372.0	410804.0	YIR028W	YIR029W	DAL4	DAL2	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr11: 125548-125764	11.0	125548.0	125764.0	YKL173W	YKL172W	SNU114	EBP2	4.377325454147516	2.1300496523410009	1.4905449841796554	0.5758399160694978	0.54835145498593385	0.2127311156747701	3	1	2.8867804699678606e-05	4.377325454147516e-05	1.5163347194863939	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr4: 1114025-1114431	4.0	1114025.0	1114431.0	YDR323C	YDR324C	PEP7	UTP4	4.377325454147516	2.1300496523410009	1.4905449841796554	0.5758399160694978	0.54835145498593385	0.2127311156747701	3	1	2.8867804699678606e-05	4.377325454147516e-05	1.5163347194863939	3	1	4.377325454147516	1.4905449841796554	0.54835145498593385	0.2127311156747701
Chr10: 644092-644295	10.0	644092.0	644295.0	YJR118C	YJR119C	ILM1	JHD2	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	5	1	4.377325454147516	0	0.69647364653502042	0.37287274489909272
Chr11: 222544-222996	11.0	222544.0	222996.0	YKL116C	YKL114C	PRR1	APN1	4.377325454147516	2.1300496523410009	0		0.95839647253707738	0.86383936940208317	15	1	0.00014433902349839304	4.377325454147516e-05	0.30326694389727876	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr13: 841690-841941	13.0	841690.0	841941.0	YMR285C	YMR286W	NGL2	MRPL33	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr4: 221801-224304	4.0	221801.0	224304.0	YDL133C-A	YDL132W	RPL41B	CDC53	4.377325454147516	2.1300496523410009	0		0.99980569903347105	0.9991647974172343	42	1	0.0004041492657955005	4.377325454147516e-05	0.1083096228204567	46	1	4.377325454147516	0	0.9999122704325345	0.99962411603522083
Chr9: 407639-408465	9.0	407639.0	408465.0	YIR027C	YIR028W	DAL1	DAL4	4.377325454147516	2.1300496523410009	0		0.83278145560234917	0.58267979204482079	8	1	7.698081253247628e-05	4.377325454147516e-05	0.5686255198073977	8	1	4.377325454147516	0	0.83278145560234917	0.58267979204482079
Chr5: 33466-34407	5.0	33466.0	34407.0	YEL063C	YEL062W	CAN1	NPR2	4.377325454147516	2.1300496523410009	0		0.97204188636487943	0.90370195469653292	17	1	0.0001635842266315121	4.377325454147516e-05	0.26758847990936363	22	1	4.377325454147516	0	0.98965003315478839	0.96077514915354278
Chr4: 1214835-1215009	4.0	1214835.0	1215009.0	YDR368W	YDR369C	YPR1	XRS2	4.377325454147516	2.1300496523410009	4.377325454147516	2.1300496523410009	0.18021251565453766	0.017523096306421793	0	1	0.0	4.377325454147516e-05		2	2	8.754650908295032	6.830130594983125	0.15119940355292605	0.027213873142093892
Chr4: 1116761-1117122	4.0	1116761.0	1117122.0	YDR324C	YDR325W	UTP4	YCG1	4.377325454147516	2.1300496523410009	0		0.93809162123314072	0.80931552439233112	13	1	0.00012509382036527395	4.377325454147516e-05	0.3499233968045524	15	1	4.377325454147516	0	0.95839647253707738	0.86383936940208317
Chr4: 1262960-1263317	4.0	1262960.0	1263317.0	YDR394W	YDR395W	RPT3	SXM1	4.377325454147516	2.1300496523410009	0		0.93809162123314072	0.80931552439233112	13	1	0.00012509382036527395	4.377325454147516e-05	0.3499233968045524	18	1	4.377325454147516	0	0.97708100388288477	0.91926413908016924
Chr2: 553194-553537	2.0	553194.0	553537.0	YBR156C	YBR157C	SLI15	ICS2	4.377325454147516	2.1300496523410009	0.5282848275237018	-0.920612118975209	0.62974674400036457	0.29338945542865491	4	1	3.849040626623814e-05	4.377325454147516e-05	1.1372510396147955	6	1	4.377325454147516	0	0.75117548334308792	0.44850356815313752
Chr14: 62943-63570	14.0	62943.0	63570.0	YNL302C	YNL301C	RPS19B	RPL18B	4.377325454147516	2.1300496523410009	0		0.98737433544234576	0.95291092868911387	21	1	0.00020207463289775024	4.377325454147516e-05	0.2166192456409134	23	1	4.377325454147516	0	0.99151556519098116	0.96736932213100246
Chr2: 488374-488899	2.0	488374.0	488899.0	YBR125C	YBR126C	PTC4	TPS1	4.377325454147516	2.1300496523410009	0		0.69647364653502042	0.37287274489909272	5	1	4.8113007832797675e-05	4.377325454147516e-05	0.9098008316918363	10	1	4.377325454147516	0	0.8876242261721411	0.69118501249094
Chr2: 562759-563198	2.0	562759.0	563198.0	YBR161W	YBR162C	CSH1	TOS1	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	8	1	4.377325454147516	0	0.83278145560234917	0.58267979204482079
Chr14: 218663-219138	14.0	218663.0	219138.0	YNL230C	YNL229C	ELA1	URE2	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr10: 316470-317279	10.0	316470.0	317279.0	YJL063C	YJL062W	MRPL8	LAS21	4.377325454147516	2.1300496523410009	0		0.96589489530039996	0.8853678092038948	16	1	0.00015396162506495255	4.377325454147516e-05	0.28431275990369886	20	1	4.377325454147516	0	0.98459829568175972	0.94355075387568077
Chr4: 1388368-1388865	4.0	1388368.0	1388865.0	YDR463W	YDR464W	STP1	SPP41	4.377325454147516	2.1300496523410009	0		0.93809162123314072	0.80931552439233112	13	1	0.00012509382036527395	4.377325454147516e-05	0.3499233968045524	16	1	4.377325454147516	0	0.96589489530039996	0.8853678092038948
Chr10: 322152-323381	10.0	322152.0	323381.0	YJL061W	YJL060W	NUP82	BNA3	4.377325454147516	2.1300496523410009	0		0.75117548334308792	0.44850356815313752	6	1	5.773560939935721e-05	4.377325454147516e-05	0.7581673597431969	9	1	4.377325454147516	0	0.86291846980619669	0.64014703695971242
Chr10: 121686-122261	10.0	121686.0	122261.0	YJL159W	YJL158C	HSP150	CIS3	4.377325454147516	2.1300496523410009	0		0.94924951819702708	0.83865419100121585	14	1	0.0001347164219318335	4.377325454147516e-05	0.3249288684613701	17	2	8.754650908295032	0	0.88133777109639377	0.7525318163459449
Chr10: 333068-334260	10.0	333068.0	334260.0	YJL056C	YJL054W	ZAP1	TIM54	4.377325454147516	2.1300496523410009	0		0.98121191298508148	0.93243440615694151	19	1	0.00018282942976463116	4.377325454147516e-05	0.23942127149785167	21	1	4.377325454147516	0	0.98737433544234576	0.95291092868911387
Chr15: 820157-820453	15.0	820157.0	820453.0	YOR264W	YOR265W	DSE3	RBL2	4.377325454147516	2.1300496523410009	2.4528051408356086	1.2944326258578061	0.44906344231068585	0.13512457167239489	2	1	1.924520313311907e-05	4.377325454147516e-05	2.274502079229591	3	1	4.377325454147516	1.4905449841796554	0.54835145498593385	0.2127311156747701
